CID_1,CID_2,MCC,TC
CIDs00005311,CIDs11707110,0.0817,0.169811
CIDs00005311,CIDs10127622,0.107,0.1978609999999999
CIDs00005311,CIDs16719221,0.0384,0.1
CIDs00005311,CIDs67161792,0.0308,0.223602
CIDs00005311,CIDs73294313,0.0447,0.181818
CIDs00005311,CIDs15951529,0.0335,0.2751679999999999
CIDs00005311,CIDs46893585,0.0207,0.142157
CIDs00005311,CIDs15953870,0.0649,0.16129
CIDs00005311,CIDs46244173,0.0245,0.137755
CIDs00005311,CIDs46244453,-0.0011,0.135
CIDs00005311,CIDs00001805,0.0119,0.133858
CIDs00005311,CIDs46836568,0.0447,0.1181099999999999
CIDs00005311,CIDs49846579,0.0436,0.166667
CIDs00005311,CIDs46930996,-0.0022,0.0909091
CIDs00005311,CIDs67970189,-0.0011,0.155689
CIDs00005311,CIDs11327430,0.0535,0.162651
CIDs00005311,CIDs00003310,0.0069999999999999,0.0942408
CIDs00005311,CIDs56973724,-0.0062,0.203704
CIDs00005311,CIDs00003385,0.1514,0.127907
CIDs00005311,CIDs09933475,0.0549,0.184713
CIDs00005311,CIDs05311497,0.0766,0.152542
CIDs00005311,CIDs24856436,0.0391,0.150215
CIDs00005311,CIDs44381568,0.0308,0.164634
CIDs00005311,CIDs00002719,0.0926,0.418605
CIDs00005311,CIDs76321032,-0.0011,0.239521
CIDs00005311,CIDs56946894,-0.0011,0.2424239999999999
CIDs00005311,CIDs00064780,0.0193,0.137755
CIDs00005311,CIDs00001690,0.0509,0.1032859999999999
CIDs00005311,CIDs10368812,-0.0016,0.128889
CIDs00005311,CIDs10163178,0.0287,0.224852
CIDs00005311,CIDs00123631,0.1224,0.183007
CIDs00005311,CIDs11375205,0.0509,0.240506
CIDs00005311,CIDs46224759,-0.0025,0.1625
CIDs00005311,CIDs00104741,0.1455,0.138211
CIDs00005311,CIDs00005376,0.1329,0.127273
CIDs00005311,CIDs74767926,-0.0016,0.241611
CIDs00005311,CIDs51039095,0.0039,0.213415
CIDs00005311,CIDs16720766,0.0223,0.229814
CIDs00005311,CIDs23725625,0.077,0.149068
CIDs00005311,CIDs44199317,-0.0016,0.15
CIDs00005311,CIDs11625818,0.0279999999999999,0.176166
CIDs00005311,CIDs17755052,0.0598,0.131004
CIDs00005311,CIDs00447654,0.0175,0.153374
CIDs00005311,CIDs44449126,-0.0011,0.16
CIDs00005311,CIDs56649450,-0.0015,0.1502349999999999
CIDs00005311,CIDs44137675,-0.0037,0.175439
CIDs00005311,CIDs54751698,0.0095,0.16129
CIDs00005311,CIDs16654980,0.0421,0.157303
CIDs00005311,CIDs25033539,0.0311,0.169312
CIDs00005311,CIDs49867926,0.0219,0.154639
CIDs00005311,CIDs58423153,-0.0019,0.2275449999999999
CIDs00005311,CIDs00176166,0.0577,0.174863
CIDs00005311,CIDs11519784,0.0245,0.172775
CIDs11955716,CIDs49800198,-0.0002,0.301775
CIDs11955716,CIDs76317450,-0.0003,0.3190179999999999
CIDs11955716,CIDs25227436,0.1891,0.27907
CIDs11955716,CIDs24964624,0.0329,0.2215909999999999
CIDs11955716,CIDs00148177,0.0374,0.0887097
CIDs11955716,CIDs00093860,-0.001,0.268293
CIDs11955716,CIDs11556711,-0.0014,0.22293
CIDs11955716,CIDs25071599,-0.0002,0.216561
CIDs11955716,CIDs90667118,-0.0002,0.241379
CIDs11955716,CIDs00104842,0.0181,0.172414
CIDs11955716,CIDs10302451,-0.0015,0.15942
CIDs11955716,CIDs11213558,0.0173,0.132743
CIDs11955716,CIDs03081361,0.0494,0.1297299999999999
CIDs11955716,CIDs11167602,-0.0011,0.213483
CIDs11955716,CIDs56673688,-0.0003,0.2
CIDs11955716,CIDs00005515,-0.0006,0.188462
CIDs11955716,CIDs72793174,-0.0002,0.189573
CIDs11955716,CIDs24978538,-0.0015,0.212355
CIDs11955716,CIDs10126189,-0.0016,0.2
CIDs11955716,CIDs11717001,-0.0009,0.196891
CIDs11955716,CIDs42611257,0.0221,0.19697
CIDs11955716,CIDs70685869,-0.0002,0.2882349999999999
CIDs11955716,CIDs11656518,0.0894,0.169231
CIDs11955716,CIDs11152667,-0.0011,0.21256
CIDs11955716,CIDs25194865,-0.0004,0.2375
CIDs11955716,CIDs17754438,-0.0015,0.167464
CIDs11955716,CIDs11494412,-0.0008,0.24375
CIDs11955716,CIDs11597571,-0.001,0.17619
CIDs11955716,CIDs24998177,-0.0002,0.192893
CIDs11955716,CIDs25262792,-0.0007,0.221053
CIDs11955716,CIDs00148191,-0.0004,0.132353
CIDs11955716,CIDs06442177,0.0365,0.1330049999999999
CIDs11955716,CIDs45375953,-0.0009,0.168269
CIDs11955716,CIDs11520894,0.0411,0.133028
CIDs11955716,CIDs11640390,0.0601,0.141361
CIDs11955716,CIDs45381890,-0.0002,0.189815
CIDs11955716,CIDs56953069,-0.0002,0.1791039999999999
CIDs11955716,CIDs16659841,-0.001,0.130682
CIDs11955716,CIDs11707110,-0.0014,0.1645569999999999
CIDs11955716,CIDs10127622,-0.0018,0.183099
CIDs11955716,CIDs16719221,-0.0007,0.173913
CIDs11955716,CIDs67161792,-0.0002,0.216216
CIDs11955716,CIDs73294313,-0.0002,0.222798
CIDs11955716,CIDs15951529,-0.0011,0.211111
CIDs11955716,CIDs46893585,-0.0003,0.254808
CIDs11955716,CIDs15953870,-0.0013,0.186441
CIDs11955716,CIDs46244173,-0.0003,0.1409089999999999
CIDs11955716,CIDs46244453,-0.0002,0.138393
CIDs11955716,CIDs00001805,-0.0005,0.1241829999999999
CIDs11955716,CIDs46836568,-0.0002,0.2380949999999999
CIDs11955716,CIDs49846579,-0.001,0.225
CIDs11955716,CIDs46930996,-0.0003,0.114504
CIDs11955716,CIDs67970189,-0.0002,0.339394
CIDs11955716,CIDs11327430,-0.0015,0.151042
CIDs11955716,CIDs00003310,-0.0016,0.161765
CIDs11955716,CIDs56973724,-0.0009,0.192513
CIDs11955716,CIDs00003385,0.0132,0.0869565
CIDs11955716,CIDs09933475,0.0289999999999999,0.1955309999999999
CIDs11955716,CIDs05311497,-0.0017,0.171975
CIDs11955716,CIDs24856436,-0.0012,0.218107
CIDs11955716,CIDs44381568,-0.0002,0.152632
CIDs11955716,CIDs00002719,0.0121,0.119403
CIDs11955716,CIDs76321032,-0.0002,0.1809049999999999
CIDs11955716,CIDs56946894,-0.0002,0.176768
CIDs11955716,CIDs00064780,-0.0006,0.255
CIDs11955716,CIDs00001690,-0.0003,0.211982
CIDs11955716,CIDs10368812,-0.0002,0.194915
CIDs11955716,CIDs10163178,-0.0007,0.146341
CIDs11955716,CIDs00123631,0.0379,0.1236559999999999
CIDs11955716,CIDs11375205,-0.0003,0.166667
CIDs11955716,CIDs46224759,-0.0004,0.304878
CIDs11955716,CIDs00104741,0.0255,0.2086329999999999
CIDs11955716,CIDs00005376,0.0073,0.277311
CIDs11955716,CIDs74767926,-0.0002,0.2383719999999999
CIDs11955716,CIDs51039095,0.193,0.335294
CIDs11955716,CIDs16720766,-0.0021,0.228261
CIDs11955716,CIDs23725625,0.0827,0.42
CIDs11955716,CIDs44199317,-0.0002,0.3589739999999999
CIDs11955716,CIDs11625818,0.0408,0.1333329999999999
CIDs11955716,CIDs17755052,-0.0013,0.190871
CIDs11955716,CIDs00447654,-0.0009,0.136842
CIDs11955716,CIDs44449126,-0.0002,0.143564
CIDs11955716,CIDs56649450,-0.0011,0.166667
CIDs11955716,CIDs44137675,-0.0005,0.2245989999999999
CIDs11955716,CIDs54751698,-0.0009,0.230769
CIDs11955716,CIDs16654980,0.038,0.135922
CIDs11955716,CIDs25033539,-0.0006,0.180095
CIDs11955716,CIDs49867926,0.1258,0.2292679999999999
CIDs11955716,CIDs58423153,-0.0003,0.170854
CIDs11955716,CIDs00176166,-0.0012,0.233503
CIDs11955716,CIDs11519784,-0.0003,0.194313
CIDs49800198,CIDs76317450,0.5773,0.793333
CIDs49800198,CIDs25227436,-0.0003,0.349754
CIDs49800198,CIDs24964624,-0.0005,0.228311
CIDs49800198,CIDs00148177,-0.0004,0.145455
CIDs49800198,CIDs00093860,-0.0003,0.378947
CIDs49800198,CIDs11556711,-0.0004,0.5
CIDs49800198,CIDs25071599,-0.0001,0.177885
CIDs49800198,CIDs90667118,-0.0001,0.179039
CIDs49800198,CIDs00104842,-0.0008,0.237113
CIDs49800198,CIDs10302451,-0.0005,0.195122
CIDs49800198,CIDs11213558,-0.0008,0.161049
CIDs49800198,CIDs03081361,-0.0006,0.190045
CIDs49800198,CIDs11167602,-0.0004,0.179039
CIDs49800198,CIDs56673688,-0.0001,0.209677
CIDs49800198,CIDs00005515,-0.0002,0.243151
CIDs49800198,CIDs72793174,-0.0001,0.255144
CIDs49800198,CIDs24978538,-0.0005,0.286713
CIDs49800198,CIDs10126189,0.1013,0.238866
CIDs49800198,CIDs11717001,-0.0003,0.207627
CIDs49800198,CIDs42611257,-0.0007,0.207469
CIDs49800198,CIDs70685869,-0.0001,0.258065
CIDs49800198,CIDs11656518,-0.0004,0.184874
CIDs49800198,CIDs11152667,-0.0003,0.260331
CIDs49800198,CIDs25194865,-0.0001,0.194313
CIDs49800198,CIDs17754438,-0.0005,0.206478
CIDs49800198,CIDs11494412,-0.0002,0.297436
CIDs49800198,CIDs11597571,-0.0003,0.208835
CIDs49800198,CIDs24998177,-0.0001,0.204167
CIDs49800198,CIDs25262792,-0.0002,0.2380949999999999
CIDs49800198,CIDs00148191,-0.0001,0.307339
CIDs49800198,CIDs06442177,-0.0008,0.314815
CIDs49800198,CIDs45375953,-0.0003,0.151163
CIDs49800198,CIDs11520894,-0.0004,0.280851
CIDs49800198,CIDs11640390,-0.0003,0.172414
CIDs49800198,CIDs45381890,-0.0001,0.259109
CIDs49800198,CIDs56953069,-0.0001,0.25431
CIDs49800198,CIDs16659841,-0.0003,0.1145369999999999
CIDs49800198,CIDs11707110,-0.0004,0.226766
CIDs49800198,CIDs10127622,-0.0006,0.209486
CIDs49800198,CIDs16719221,-0.0002,0.173913
CIDs49800198,CIDs67161792,-0.0001,0.245536
CIDs49800198,CIDs73294313,-0.0001,0.193416
CIDs49800198,CIDs15951529,-0.0003,0.230769
CIDs49800198,CIDs46893585,-0.0001,0.26
CIDs49800198,CIDs15953870,-0.0004,0.250936
CIDs49800198,CIDs46244173,-0.0001,0.191406
CIDs49800198,CIDs46244453,-0.0001,0.202335
CIDs49800198,CIDs00001805,-0.0002,0.183246
CIDs49800198,CIDs46836568,-0.0001,0.236486
CIDs49800198,CIDs49846579,-0.0003,0.252366
CIDs49800198,CIDs46930996,-0.0001,0.119741
CIDs49800198,CIDs67970189,-0.0001,0.211454
CIDs49800198,CIDs11327430,-0.0005,0.185345
CIDs49800198,CIDs00003310,-0.0005,0.192623
CIDs49800198,CIDs56973724,-0.0003,0.214912
CIDs49800198,CIDs00003385,0.0281,0.0783133
CIDs49800198,CIDs09933475,-0.0005,0.2126699999999999
CIDs49800198,CIDs05311497,-0.0005,0.282675
CIDs49800198,CIDs24856436,-0.0004,0.22807
CIDs49800198,CIDs44381568,-0.0001,0.1617019999999999
CIDs49800198,CIDs00002719,-0.001,0.172414
CIDs49800198,CIDs76321032,-0.0001,0.174797
CIDs49800198,CIDs56946894,-0.0001,0.171429
CIDs49800198,CIDs00064780,-0.0002,0.320346
CIDs49800198,CIDs00001690,-0.0001,0.205323
CIDs49800198,CIDs10368812,-0.0001,0.2173909999999999
CIDs49800198,CIDs10163178,-0.0002,0.194215
CIDs49800198,CIDs00123631,-0.0012,0.211982
CIDs49800198,CIDs11375205,-0.0001,0.257919
CIDs49800198,CIDs46224759,-0.0001,0.27619
CIDs49800198,CIDs00104741,-0.0011,0.213115
CIDs49800198,CIDs00005376,-0.0014,0.211765
CIDs49800198,CIDs74767926,-0.0001,0.302439
CIDs49800198,CIDs51039095,-0.0002,0.243363
CIDs49800198,CIDs16720766,-0.0007,0.302326
CIDs49800198,CIDs23725625,-0.0006,0.328358
CIDs49800198,CIDs44199317,-0.0001,0.3039219999999999
CIDs49800198,CIDs11625818,-0.0004,0.2165349999999999
CIDs49800198,CIDs17755052,-0.0004,0.213523
CIDs49800198,CIDs00447654,-0.0003,0.173913
CIDs49800198,CIDs44449126,-0.0001,0.1585369999999999
CIDs49800198,CIDs56649450,-0.0004,0.257692
CIDs49800198,CIDs44137675,-0.0002,0.252212
CIDs49800198,CIDs54751698,-0.0003,0.218605
CIDs49800198,CIDs16654980,-0.0004,0.180328
CIDs49800198,CIDs25033539,-0.0002,0.192913
CIDs49800198,CIDs49867926,-0.0003,0.181467
CIDs49800198,CIDs58423153,-0.0001,0.18595
CIDs49800198,CIDs00176166,-0.0004,0.253165
CIDs49800198,CIDs11519784,-0.0001,0.2239999999999999
CIDs76317450,CIDs25227436,-0.0004,0.365482
CIDs76317450,CIDs24964624,-0.0008,0.245283
CIDs76317450,CIDs00148177,-0.0007,0.1428569999999999
CIDs76317450,CIDs00093860,-0.0005,0.367021
CIDs76317450,CIDs11556711,-0.0007,0.50625
CIDs76317450,CIDs25071599,-0.0001,0.170732
CIDs76317450,CIDs90667118,-0.0001,0.172566
CIDs76317450,CIDs00104842,-0.0013,0.245614
CIDs76317450,CIDs10302451,-0.0008,0.209205
CIDs76317450,CIDs11213558,-0.0014,0.155303
CIDs76317450,CIDs03081361,-0.0011,0.194444
CIDs76317450,CIDs11167602,-0.0006,0.1830359999999999
CIDs76317450,CIDs56673688,-0.0002,0.224066
CIDs76317450,CIDs00005515,-0.0003,0.247387
CIDs76317450,CIDs72793174,-0.0001,0.25523
CIDs76317450,CIDs24978538,0.0605,0.282686
CIDs76317450,CIDs10126189,0.1167,0.243802
CIDs76317450,CIDs11717001,-0.0005,0.2173909999999999
CIDs76317450,CIDs42611257,-0.0011,0.201681
CIDs76317450,CIDs70685869,-0.0001,0.258216
CIDs76317450,CIDs11656518,-0.0006,0.1837609999999999
CIDs76317450,CIDs11152667,-0.0006,0.265823
CIDs76317450,CIDs25194865,-0.0002,0.193237
CIDs76317450,CIDs17754438,-0.0008,0.210744
CIDs76317450,CIDs11494412,-0.0004,0.278351
CIDs76317450,CIDs11597571,-0.0006,0.203252
CIDs76317450,CIDs24998177,-0.0001,0.224138
CIDs76317450,CIDs25262792,-0.0004,0.2544639999999999
CIDs76317450,CIDs00148191,-0.0002,0.302326
CIDs76317450,CIDs06442177,-0.0014,0.297674
CIDs76317450,CIDs45375953,-0.0005,0.1587299999999999
CIDs76317450,CIDs11520894,-0.0006,0.281385
CIDs76317450,CIDs11640390,-0.0005,0.191964
CIDs76317450,CIDs45381890,-0.0001,0.264463
CIDs76317450,CIDs56953069,-0.0001,0.2274679999999999
CIDs76317450,CIDs16659841,-0.0005,0.13242
CIDs76317450,CIDs11707110,-0.0007,0.221805
CIDs76317450,CIDs10127622,-0.001,0.204
CIDs76317450,CIDs16719221,-0.0004,0.181481
CIDs76317450,CIDs67161792,-0.0001,0.251142
CIDs76317450,CIDs73294313,-0.0001,0.207627
CIDs76317450,CIDs15951529,-0.0006,0.24186
CIDs76317450,CIDs46893585,-0.0002,0.265306
CIDs76317450,CIDs15953870,-0.0007,0.246212
CIDs76317450,CIDs46244173,-0.0002,0.2
CIDs76317450,CIDs46244453,-0.0001,0.211155
CIDs76317450,CIDs00001805,-0.0003,0.188172
CIDs76317450,CIDs46836568,-0.0001,0.249135
CIDs76317450,CIDs49846579,-0.0005,0.268608
CIDs76317450,CIDs46930996,-0.0002,0.1217109999999999
CIDs76317450,CIDs67970189,-0.0001,0.232877
CIDs76317450,CIDs11327430,-0.0008,0.19469
CIDs76317450,CIDs00003310,-0.0009,0.2380949999999999
CIDs76317450,CIDs56973724,-0.0005,0.225225
CIDs76317450,CIDs00003385,0.0486,0.0807452999999999
CIDs76317450,CIDs09933475,-0.0009,0.2175929999999999
CIDs76317450,CIDs05311497,-0.0009,0.287037
CIDs76317450,CIDs24856436,-0.0007,0.223404
CIDs76317450,CIDs44381568,-0.0001,0.175439
CIDs76317450,CIDs00002719,-0.0018,0.170588
CIDs76317450,CIDs76321032,-0.0001,0.183333
CIDs76317450,CIDs56946894,-0.0001,0.179916
CIDs76317450,CIDs00064780,-0.0003,0.321586
CIDs76317450,CIDs00001690,-0.0002,0.258065
CIDs76317450,CIDs10368812,-0.0001,0.230483
CIDs76317450,CIDs10163178,-0.0004,0.1882849999999999
CIDs76317450,CIDs00123631,-0.002,0.2112679999999999
CIDs76317450,CIDs11375205,-0.0002,0.258065
CIDs76317450,CIDs46224759,-0.0002,0.282927
CIDs76317450,CIDs00104741,-0.0019,0.247126
CIDs76317450,CIDs00005376,-0.0024,0.2256099999999999
CIDs76317450,CIDs74767926,-0.0001,0.29703
CIDs76317450,CIDs51039095,-0.0004,0.243243
CIDs76317450,CIDs16720766,-0.0012,0.285047
CIDs76317450,CIDs23725625,-0.001,0.350515
CIDs76317450,CIDs44199317,-0.0001,0.324873
CIDs76317450,CIDs11625818,-0.0007,0.225806
CIDs76317450,CIDs17755052,-0.0007,0.230769
CIDs76317450,CIDs00447654,-0.0005,0.1830359999999999
CIDs76317450,CIDs44449126,-0.0001,0.161826
CIDs76317450,CIDs56649450,-0.0006,0.2480619999999999
CIDs76317450,CIDs44137675,-0.0003,0.257919
CIDs76317450,CIDs54751698,-0.0005,0.229665
CIDs76317450,CIDs16654980,-0.0007,0.189076
CIDs76317450,CIDs25033539,-0.0003,0.206478
CIDs76317450,CIDs49867926,-0.0004,0.189723
CIDs76317450,CIDs58423153,-0.0002,0.184874
CIDs76317450,CIDs00176166,-0.0007,0.247863
CIDs76317450,CIDs11519784,-0.0002,0.233607
CIDs25227436,CIDs24964624,0.1935,0.299517
CIDs25227436,CIDs00148177,0.1449,0.166667
CIDs25227436,CIDs00093860,-0.0016,0.364583
CIDs25227436,CIDs11556711,-0.0022,0.344262
CIDs25227436,CIDs25071599,-0.0004,0.2894739999999999
CIDs25227436,CIDs90667118,-0.0003,0.2857139999999999
CIDs25227436,CIDs00104842,0.0222,0.25
CIDs25227436,CIDs10302451,0.019,0.2838429999999999
CIDs25227436,CIDs11213558,0.0462,0.280992
CIDs25227436,CIDs03081361,0.0619,0.335025
CIDs25227436,CIDs11167602,-0.0018,0.261682
CIDs25227436,CIDs56673688,-0.0004,0.293103
CIDs25227436,CIDs00005515,-0.0009,0.260417
CIDs25227436,CIDs72793174,-0.0004,0.26556
CIDs25227436,CIDs24978538,-0.0024,0.300353
CIDs25227436,CIDs10126189,-0.0025,0.26971
CIDs25227436,CIDs11717001,-0.0014,0.266667
CIDs25227436,CIDs42611257,0.0579999999999999,0.299107
CIDs25227436,CIDs70685869,-0.0003,0.358209
CIDs25227436,CIDs11656518,0.0841,0.2702699999999999
CIDs25227436,CIDs11152667,-0.0017,0.292373
CIDs25227436,CIDs25194865,-0.0006,0.298969
CIDs25227436,CIDs17754438,-0.0024,0.241667
CIDs25227436,CIDs11494412,0.0406,0.352941
CIDs25227436,CIDs11597571,0.0289,0.331858
CIDs25227436,CIDs24998177,-0.0003,0.3317969999999999
CIDs25227436,CIDs25262792,0.0933,0.381643
CIDs25227436,CIDs00148191,-0.0006,0.2127659999999999
CIDs25227436,CIDs06442177,0.132,0.213675
CIDs25227436,CIDs45375953,0.0672,0.2857139999999999
CIDs25227436,CIDs11520894,0.1588,0.199203
CIDs25227436,CIDs11640390,0.1914,0.2651159999999999
CIDs25227436,CIDs45381890,-0.0004,0.370044
CIDs25227436,CIDs56953069,-0.0004,0.359813
CIDs25227436,CIDs16659841,-0.0015,0.246305
CIDs25227436,CIDs11707110,0.0213,0.289062
CIDs25227436,CIDs10127622,0.067,0.342105
CIDs25227436,CIDs16719221,-0.0011,0.208955
CIDs25227436,CIDs67161792,0.1412,0.445596
CIDs25227436,CIDs73294313,-0.0003,0.3063059999999999
CIDs25227436,CIDs15951529,0.0282,0.2891
CIDs25227436,CIDs46893585,0.0996,0.25498
CIDs25227436,CIDs15953870,0.0726,0.2279409999999999
CIDs25227436,CIDs46244173,0.1151,0.281513
CIDs25227436,CIDs46244453,-0.0003,0.282158
CIDs25227436,CIDs00001805,-0.0008,0.202128
CIDs25227436,CIDs46836568,-0.0003,0.2797199999999999
CIDs25227436,CIDs49846579,-0.0016,0.332215
CIDs25227436,CIDs46930996,-0.0005,0.149502
CIDs25227436,CIDs67970189,-0.0003,0.303318
CIDs25227436,CIDs11327430,0.0192,0.190476
CIDs25227436,CIDs00003310,-0.0025,0.182927
CIDs25227436,CIDs56973724,-0.0014,0.371287
CIDs25227436,CIDs00003385,0.0329,0.162338
CIDs25227436,CIDs09933475,0.0556,0.294686
CIDs25227436,CIDs05311497,0.0342,0.274924
CIDs25227436,CIDs24856436,-0.0019,0.3059699999999999
CIDs25227436,CIDs44381568,-0.0004,0.318841
CIDs25227436,CIDs00002719,0.024,0.387755
CIDs25227436,CIDs76321032,-0.0003,0.337963
CIDs25227436,CIDs56946894,-0.0003,0.341121
CIDs25227436,CIDs00064780,-0.001,0.28692
CIDs25227436,CIDs00001690,-0.0004,0.2192309999999999
CIDs25227436,CIDs10368812,-0.0004,0.3125
CIDs25227436,CIDs10163178,0.0475,0.319635
CIDs25227436,CIDs00123631,0.0556,0.335025
CIDs25227436,CIDs11375205,-0.0004,0.425641
CIDs25227436,CIDs46224759,-0.0006,0.3201969999999999
CIDs25227436,CIDs00104741,0.068,0.213115
CIDs25227436,CIDs00005376,0.0522,0.177143
CIDs25227436,CIDs74767926,-0.0004,0.420213
CIDs25227436,CIDs51039095,0.0805,0.357488
CIDs25227436,CIDs16720766,-0.0034,0.5217390000000001
CIDs25227436,CIDs23725625,0.015,0.315271
CIDs25227436,CIDs44199317,-0.0004,0.343434
CIDs25227436,CIDs11625818,0.1308,0.3376619999999999
CIDs25227436,CIDs17755052,0.1984,0.311538
CIDs25227436,CIDs00447654,-0.0014,0.255814
CIDs25227436,CIDs44449126,-0.0003,0.25
CIDs25227436,CIDs56649450,0.0549,0.282353
CIDs25227436,CIDs44137675,0.0595,0.36715
CIDs25227436,CIDs54751698,0.0683,0.2242989999999999
CIDs25227436,CIDs16654980,0.2217,0.28
CIDs25227436,CIDs25033539,0.1541,0.267782
CIDs25227436,CIDs49867926,0.1989999999999999,0.26971
CIDs25227436,CIDs58423153,-0.0004,0.237069
CIDs25227436,CIDs00176166,0.0507,0.331839
CIDs25227436,CIDs11519784,0.1151,0.209486
CIDs24964624,CIDs00148177,0.2755,0.135802
CIDs24964624,CIDs00093860,-0.0029,0.2122639999999999
CIDs24964624,CIDs11556711,0.034,0.2171719999999999
CIDs24964624,CIDs25071599,-0.0007,0.2565449999999999
CIDs24964624,CIDs90667118,-0.0005,0.261905
CIDs24964624,CIDs00104842,0.0423,0.40873
CIDs24964624,CIDs10302451,0.0653,0.24569
CIDs24964624,CIDs11213558,0.129,0.260331
CIDs24964624,CIDs03081361,0.1707,0.258537
CIDs24964624,CIDs11167602,0.1211,0.244131
CIDs24964624,CIDs56673688,0.062,0.3169639999999999
CIDs24964624,CIDs00005515,0.0285,0.392996
CIDs24964624,CIDs72793174,-0.0007,0.22449
CIDs24964624,CIDs24978538,0.0418,0.230508
CIDs24964624,CIDs10126189,0.0286,0.218623
CIDs24964624,CIDs11717001,0.0177,0.339713
CIDs24964624,CIDs42611257,0.1437,0.330233
CIDs24964624,CIDs70685869,-0.0005,0.300971
CIDs24964624,CIDs11656518,0.1211,0.3578429999999999
CIDs24964624,CIDs11152667,-0.0031,0.185771
CIDs24964624,CIDs25194865,0.0962,0.38764
CIDs24964624,CIDs17754438,-0.0044,0.313901
CIDs24964624,CIDs11494412,0.1792,0.284974
CIDs24964624,CIDs11597571,0.0467,0.364055
CIDs24964624,CIDs24998177,0.1082,0.385366
CIDs24964624,CIDs25262792,0.0749,0.384236
CIDs24964624,CIDs00148191,-0.001,0.12
CIDs24964624,CIDs06442177,0.2613,0.1204819999999999
CIDs24964624,CIDs45375953,0.1652,0.315315
CIDs24964624,CIDs11520894,0.4038,0.1169809999999999
CIDs24964624,CIDs11640390,0.1232,0.420213
CIDs24964624,CIDs45381890,0.0762,0.390909
CIDs24964624,CIDs56953069,-0.0007,0.311927
CIDs24964624,CIDs16659841,0.0501,0.221675
CIDs24964624,CIDs11707110,0.1617,0.305221
CIDs24964624,CIDs10127622,0.1655,0.254167
CIDs24964624,CIDs16719221,0.0237,0.241245
CIDs24964624,CIDs67161792,0.1531,0.3365849999999999
CIDs24964624,CIDs73294313,0.1082,0.331776
CIDs24964624,CIDs15951529,0.0293,0.191964
CIDs24964624,CIDs46893585,-0.0009,0.255061
CIDs24964624,CIDs15953870,0.1988,0.205128
CIDs24964624,CIDs46244173,0.1247,0.315789
CIDs24964624,CIDs46244453,-0.0005,0.310345
CIDs24964624,CIDs00001805,-0.0014,0.20765
CIDs24964624,CIDs46836568,-0.0005,0.249135
CIDs24964624,CIDs49846579,0.0315,0.281046
CIDs24964624,CIDs46930996,-0.0009,0.148148
CIDs24964624,CIDs67970189,-0.0005,0.216216
CIDs24964624,CIDs11327430,0.019,0.189427
CIDs24964624,CIDs00003310,-0.0047,0.217021
CIDs24964624,CIDs56973724,-0.0026,0.31401
CIDs24964624,CIDs00003385,0.1133,0.191781
CIDs24964624,CIDs09933475,0.09,0.282927
CIDs24964624,CIDs05311497,0.1355,0.241071
CIDs24964624,CIDs24856436,-0.0036,0.337209
CIDs24964624,CIDs44381568,-0.0007,0.4255319999999999
CIDs24964624,CIDs00002719,0.0804,0.24375
CIDs24964624,CIDs76321032,-0.0005,0.279279
CIDs24964624,CIDs56946894,-0.0005,0.2818179999999999
CIDs24964624,CIDs00064780,-0.0018,0.185771
CIDs24964624,CIDs00001690,-0.0008,0.214008
CIDs24964624,CIDs10368812,-0.0007,0.235075
CIDs24964624,CIDs10163178,0.1563,0.229437
CIDs24964624,CIDs00123631,0.1131,0.258537
CIDs24964624,CIDs11375205,0.1247,0.258065
CIDs24964624,CIDs46224759,-0.001,0.295567
CIDs24964624,CIDs00104741,0.0846,0.205556
CIDs24964624,CIDs00005376,0.1278,0.2108429999999999
CIDs24964624,CIDs74767926,-0.0007,0.364583
CIDs24964624,CIDs51039095,0.0199,0.28972
CIDs24964624,CIDs16720766,0.0018,0.29108
CIDs24964624,CIDs23725625,0.1012,0.271845
CIDs24964624,CIDs44199317,-0.0007,0.292079
CIDs24964624,CIDs11625818,0.0974,0.266667
